# telescope   = tel06
# season      = 2011-2022
# filter      = RG715
# aperture    = 8.000                pix
# deblend     = 0
# lspmname    = J1709+4340
# nltt        = 44290
# hip         = 83945
# ascc        = 416422
# twomass     = 17093153+4340531
# usnob       = 1336-0280975
# ra          = 17:09:31.552         hr
# dec         = +43:40:52.99         deg
# pmra        = 0.331                arcsec/yr
# pmdec       = -0.274               arcsec/yr
# aflag       = S 
# plx         = 0.134597082936454    arcsec
# e_plx       = 0.000489399205367269 arcsec
# r_plx       = 2018A&A...616A...1G
# distmod     = -0.645178238580593   mag
# s_distmod   = T
# bjmag       = 13.7                 mag
# rfmag       = 10.7                 mag
# jmag        = 7.38                 mag
# e_jmag      = 0.019                mag
# q_jmag      = A
# hmag        = 6.757                mag
# e_hmag      = 0.016                mag
# q_hmag      = E
# kmag        = 6.485                mag
# e_kmag      = 0.016                mag
# q_kmag      = A
# vest        = 11.78                mag
# s_vest      = A
# vmjest      = 4.4                  mag
# vmag        = 11.77                mag
# rcmag       = 10.5601              mag
# icmag       = 8.97656              mag
# r_vrimag    = 1984ApJS...55..289W
# spectype    = M3.5
# r_spectype  = 1994AJ....108.1437H
# mass        = 0.285519234786466    Msol
# radius      = 0.302209515191391    Rsol
# null_dc[1]  = 0.000131             mag
# null_dc[2]  = 0.001156             mag
# null_cm     = 0.592843             mag/mag
# null_fwhm_k = -0.002568            mag/pix
# null_fwhm_0 = 2.747000             pix
# null_chidof = 4.238
# null_nfit   = 6807
# null_nparm  = 4
#
#BJD           Mag         e_Mag       tExp    DMag    FWHM   Ellip Airmass X         Y         Angle   Sky      Peak  S  V  R F CM        Corr_Mag   
#------------- ----------- ----------- ------- ------- ------ ----- ------- --------- --------- ------- -------- ----- -- -- - - --------- -----------
2459291.913900   -0.000053    0.005778   2.414 -0.0067  3.158 0.177 1.23873  1024.223  1026.274  179.76    15.25  6187  2 13 0 0  0.001235   -0.000886
2459291.914281   -0.011414    0.005876   2.414 -0.0347  2.801 0.185 1.23717  1023.031  1022.198  179.75    15.39 11737  2 13 0 0  0.001235   -0.013163
2459291.936066   -0.013943    0.004533   2.414 -0.0099  2.931 0.287 1.15990  1021.493  1023.565  179.76    14.37  9566  2 13 0 0  0.002261   -0.015967
2459291.936450   -0.012280    0.004867   2.414 -0.0166  2.360 0.037 1.15873  1021.456  1026.007  179.76    14.59 13718  2 13 0 0  0.002288   -0.015786
2459291.936818    0.000893    0.004844   2.414 -0.0150  3.099 0.120 1.15761  1022.449  1023.007  179.76    14.78  9587  2 13 0 0  0.002314   -0.000731
2459291.937202   -0.006575    0.005068   2.414 -0.0056  3.469 0.175 1.15646  1024.480  1024.295  179.76    14.96  8619  2 13 0 0  0.002341   -0.007264
2459291.937598    0.001173    0.005344   2.414 -0.0082  4.136 0.319 1.15528  1024.390  1026.147  179.76    15.08  5642  2 13 0 0  0.002368    0.002181
2459291.937977   -0.004677    0.005657   2.414 -0.0150  2.309 0.087 1.15415  1022.963  1020.930  179.76    15.16 18666  2 13 0 0  0.002395   -0.008378
2459291.961657   -0.009197    0.004718   2.414 -0.0142  2.535 0.065 1.09482  1022.342  1025.575  179.76    14.86 12496  2 13 0 0  0.001980   -0.012072
2459291.962020   -0.007200    0.004666   2.414 -0.0159  2.283 0.027 1.09407  1021.671  1023.963  179.76    15.03 17818  2 13 0 0  0.001983   -0.010723
2459291.962408   -0.005489    0.004310   2.414 -0.0140  2.337 0.048 1.09327  1022.325  1023.299  179.76    15.19 15420  2 13 0 0  0.001986   -0.008876
2459291.962783   -0.008530    0.004911   2.414 -0.0227  2.650 0.094 1.09251  1023.839  1023.061  179.76    15.40 13130  2 13 0 0  0.001989   -0.011114
2459291.963183    0.001318    0.004251   2.414 -0.0236  2.798 0.058 1.09169  1024.113  1025.193  179.76    15.57 11385  2 13 0 0  0.001992   -0.000888
2459291.963565   -0.003090    0.004747   2.414 -0.0307  2.354 0.074 1.09093  1023.460  1022.937  179.76    15.54 15064  2 13 0 0  0.001995   -0.006438
2459291.980305   -0.007568    0.004992   2.414 -0.0214  2.054 0.038 1.06177  1020.396  1021.106  179.77    14.85 17584  2 13 0 0  0.002120   -0.011761
2459291.980690    0.007669    0.005438   2.414 -0.0174  2.292 0.041 1.06120  1022.445  1025.009  179.77    15.06 15213  2 13 0 0  0.002123    0.004086
2459291.981070   -0.012753    0.004737   2.414 -0.0212  3.176 0.204 1.06065  1023.765  1025.875  179.77    15.39 10357  2 13 0 0  0.002126   -0.014067
2459291.981447    0.003332    0.004367   2.414 -0.0243  2.110 0.086 1.06010  1023.287  1025.778  179.77    15.63 17856  2 13 0 0  0.002129   -0.000722
2459291.981827   -0.016453    0.004906   2.414 -0.0225  2.325 0.046 1.05955  1024.420  1023.553  179.77    15.75 13791  2 13 0 0  0.002120   -0.019949
2459291.982203   -0.007109    0.004408   2.414 -0.0326  2.469 0.054 1.05901  1025.366  1025.047  179.77    15.86 14671  2 13 0 0  0.002102   -0.010225
2459291.997191   -0.005163    0.004225   2.414 -0.0215  2.631 0.023 1.04090  1022.579  1024.673  179.77    15.59 11180  2 13 0 0  0.001383   -0.007437
2459291.997586   -0.015242    0.005101   2.414 -0.0217  2.478 0.022 1.04051  1021.722  1022.114  179.77    15.90 16307  2 13 0 0  0.001364   -0.017897
2459291.997978    0.000116    0.004727   2.414 -0.0267  2.191 0.058 1.04013  1023.165  1025.128  179.77    15.94 19246  2 13 0 0  0.001345   -0.003265
2459291.998369   -0.000551    0.004243   2.414 -0.0268  2.516 0.033 1.03975  1023.758  1026.112  179.77    15.93 14180  2 13 0 0  0.001326   -0.003087
2459291.998791   -0.001886    0.004317   2.414 -0.0211  2.346 0.076 1.03934  1023.552  1026.646  179.77    16.04 12914  2 13 0 0  0.001306   -0.004846
2459291.999218   -0.000761    0.005052   2.414 -0.0169  2.315 0.074 1.03894  1023.365  1024.470  179.77    16.18 13168  2 13 0 0  0.001285   -0.003788
2459292.012288    0.001127    0.004124   2.414 -0.0116  2.237 0.075 1.02893  1022.047  1023.572  179.77    15.43 15959  2 13 0 0  0.001133   -0.002010
2459292.012686    0.001200    0.004822   2.414 -0.0121  2.496 0.088 1.02870  1022.737  1026.785  179.77    15.59 15729  2 13 0 0  0.001131   -0.001271
2459292.013082    0.007732    0.004321   2.414 -0.0145  2.195 0.035 1.02847  1022.478  1022.755  179.77    15.65 15323  2 13 0 0  0.001130    0.004489
2459292.013460   -0.004736    0.004370   2.414 -0.0171  2.219 0.050 1.02826  1023.616  1025.026  179.77    15.70 18776  2 13 0 0  0.001129   -0.007917
2459292.013884    0.005016    0.004039   2.414 -0.0156  2.972 0.070 1.02802  1024.081  1025.891  179.77    15.84 10677  2 13 0 0  0.001127    0.003770
2459292.014287   -0.012222    0.004370   2.414 -0.0170  2.137 0.046 1.02780  1023.043  1026.384  179.77    15.95 18756  2 13 0 0  0.001126   -0.015612
2459292.014674   -0.000866    0.004876   2.414 -0.0151  2.282 0.040 1.02759  1023.312  1024.383  179.77    16.05 14289  2 13 1 0  0.001124   -0.003883
2459292.015095   -0.002895    0.004702   2.414 -0.0277  2.238 0.022 1.02737  1022.780  1024.900  179.77    16.26 18017  2 13 1 0  0.001123   -0.006024
2459292.015494   -0.004095    0.005082   2.414 -0.0257  2.432 0.037 1.02717  1022.821  1026.329  179.77    16.39 15196  2 13 1 0  0.001121   -0.006725
2459292.015891    0.002119    0.004049   2.414 -0.0190  2.327 0.046 1.02697  1022.395  1026.016  179.77    16.59 14957  2 13 1 0  0.001120   -0.000780
2459292.016290   -0.005045    0.004823   2.414 -0.0341  2.399 0.140 1.02677  1022.453  1026.678  179.77    16.65 13441  2 13 1 0  0.001119   -0.007758
2459292.016681   -0.004044    0.004059   2.414 -0.0248  2.269 0.057 1.02658  1023.967  1023.723  179.77    16.70 17954  2 13 1 0  0.001117   -0.007090
2459292.026180   -0.001644    0.004802   2.414 -0.0582  2.380 0.054 1.02321  1023.565  1024.811  179.77    23.43 14891  2 13 0 0  0.001859   -0.004845
2459292.026569   -0.011217    0.004542   2.414 -0.0719  2.052 0.045 1.02313  1024.896  1024.852  179.77    24.37 18231  2 13 0 0  0.001923   -0.015298
2459292.026990   -0.002735    0.004269   2.414 -0.0546  2.284 0.034 1.02303  1024.780  1023.738  179.77    25.37 15668  2 13 0 0  0.001994   -0.006262
2459292.027445    0.005688    0.004670   2.414 -0.0735  2.540 0.037 1.02294  1025.346  1025.526  179.77    28.28 10873  2 13 0 0  0.002069    0.002773
2459292.027836    0.000029    0.004730   2.414 -0.1009  2.159 0.047 1.02286  1024.821  1025.275  179.77    29.50 18772  2 13 0 0  0.002134   -0.003903
2459292.028241    0.000496    0.004862   2.414 -0.0805  2.468 0.036 1.02279  1024.944  1025.395  179.77    31.13 13132  2 13 0 0  0.002202   -0.002682
2459292.820716   -0.029922    0.010122   2.414 -0.0290  2.088 0.061 1.96823  1022.788  1022.074  179.75    10.45 20547  2 13 0 0 -0.000247   -0.032624
2459292.821091    0.008930    0.009142   2.414 -0.0114  2.166 0.030 1.96280  1023.482  1022.152  179.75    10.58 14576  2 13 0 0 -0.000272    0.006444
2459292.821474    0.004864    0.009231   2.414 -0.0070  2.195 0.039 1.95728  1024.041  1022.226  179.75    10.62 18527  2 13 0 0 -0.000298    0.002467
2459292.821858   -0.016741    0.008884   2.414 -0.0226  2.369 0.041 1.95178  1022.588  1028.185  179.75    10.65 14621  2 13 0 0 -0.000301   -0.018689
2459292.822235    0.001413    0.009010   2.414 -0.0228  2.179 0.051 1.94642  1022.736  1027.041  179.75    10.76 17947  2 13 0 0 -0.000284   -0.001033
2459292.822613   -0.015871    0.009342   2.414 -0.0272  2.249 0.069 1.94107  1023.934  1022.019  179.75    10.79 17388  2 13 0 0 -0.000267   -0.018148
2459292.837319   -0.009317    0.008877   2.414 -0.0222  2.140 0.071 1.75597  1023.614  1024.135  179.75    10.41 16194  2 13 0 0  0.000395   -0.012266
2459292.837700   -0.012547    0.007803   2.414 -0.0182  2.174 0.082 1.75170  1023.024  1024.175  179.75    10.62 16722  2 13 0 0  0.000412   -0.015418
2459292.838092    0.000540    0.009175   2.414 -0.0317  2.087 0.070 1.74734  1023.325  1022.853  179.75    10.65 16885  2 13 0 0  0.000430   -0.002566
2459292.838475    0.000219    0.008164   2.414 -0.0277  2.351 0.107 1.74310  1023.615  1024.461  179.76    10.74 13508  2 13 0 0  0.000447   -0.002219
2459292.838849   -0.008596    0.008752   2.414 -0.0234  2.222 0.059 1.73899  1024.129  1023.579  179.75    10.82 14927  2 13 0 0  0.000464   -0.011376
2459292.839231   -0.009209    0.007302   2.414 -0.0276  2.396 0.140 1.73481  1022.759  1027.087  179.76    10.91 14718  2 13 0 0  0.000481   -0.011551
2459292.858881   -0.028620    0.006562   2.414 -0.0363  2.608 0.103 1.54830  1023.431  1023.463  179.75    10.47 11936  2 13 0 0  0.000530   -0.030447
2459292.859259   -0.012371    0.008066   2.414 -0.0482  2.729 0.100 1.54520  1022.844  1022.641  179.75    10.62 10031  2 13 0 0  0.000528   -0.013886
2459292.859633   -0.022438    0.006768   2.414 -0.0297  2.432 0.094 1.54214  1023.504  1022.293  179.76    10.67 13482  2 13 0 0  0.000527   -0.024715
2459292.859995    0.011023    0.006329   2.414 -0.0268  2.617 0.084 1.53920  1022.855  1025.367  179.76    10.80 13115  2 13 0 0  0.000526    0.009221
2459292.860378   -0.017931    0.007129   2.414 -0.0362  2.457 0.058 1.53610  1023.091  1027.291  179.76    10.83 12869  2 13 0 0  0.000524   -0.020143
2459292.860769   -0.020407    0.006182   2.414 -0.0420  2.378 0.054 1.53296  1024.196  1024.497  179.75    10.80 12413  2 13 0 0  0.000523   -0.022820
2459292.880354   -0.008307    0.005559   2.414 -0.0300  2.605 0.074 1.39502  1023.901  1022.288  179.76    10.35 12203  2 13 0 0  0.001352   -0.010629
2459292.880730   -0.004072    0.005976   2.414 -0.0407  2.235 0.068 1.39270  1022.445  1022.855  179.76    10.50 14117  2 13 0 0  0.001369   -0.007355
2459292.881101   -0.002590    0.005668   2.414 -0.0291  2.761 0.106 1.39043  1021.960  1029.014  179.76    10.68 10857  2 13 0 0  0.001385   -0.004531
2459292.881482   -0.006241    0.005474   2.414 -0.0327  2.339 0.041 1.38811  1022.732  1024.748  179.75    10.79 13843  2 13 0 0  0.001402   -0.009276
2459292.881865   -0.007381    0.007555   2.414 -0.0404  2.531 0.156 1.38580  1022.962  1024.564  179.76    10.94 12746  2 13 0 0  0.001406   -0.009926
2459292.882230   -0.003008    0.006953   2.414 -0.0448  2.550 0.026 1.38360  1023.152  1021.477  179.76    11.09 12005  2 13 0 0  0.001400   -0.005499
2459292.902898   -0.001202    0.005176   2.414 -0.0344  3.079 0.186 1.27482  1024.059  1025.280  179.76    10.26  9734  2 13 0 0  0.001092   -0.002152
2459292.903269   -0.011541    0.005462   2.414 -0.0296  2.669 0.066 1.27312  1023.376  1025.922  179.76    10.40 10982  2 13 0 0  0.001104   -0.013552
2459292.903649   -0.012459    0.004965   2.414 -0.0316  4.795 0.263 1.27139  1024.925  1029.927  179.76    10.50  4475  2 13 0 0  0.001117   -0.009017
2459292.904028   -0.005548    0.004970   2.414 -0.0393  2.284 0.061 1.26968  1024.084  1022.871  179.76    10.61 17516  2 13 0 0  0.001129   -0.008563
2459292.904398    0.003473    0.005121   2.414 -0.0375  2.528 0.042 1.26801  1024.169  1024.161  179.76    10.62 14557  2 13 0 0  0.001142    0.001078
2459292.904774   -0.002117    0.005102   2.414 -0.0326  2.442 0.049 1.26632  1022.749  1017.564  179.76    10.75 13171  2 13 0 0  0.001154   -0.004741
2459292.927643   -0.007618    0.004585   2.414 -0.0397  2.017 0.091 1.17807  1023.078  1024.869  179.76    11.24 18141  2 13 0 0  0.001900   -0.011775
2459292.928022   -0.003811    0.005488   2.414 -0.0364  2.525 0.069 1.17682  1023.831  1025.748  179.76    11.47 14921  2 13 0 0  0.001911   -0.006670
2459292.928396   -0.006727    0.005144   2.414 -0.0387  2.020 0.060 1.17560  1023.449  1023.168  179.76    11.61 17269  2 13 0 0  0.001922   -0.010890
2459292.928777   -0.011793    0.004568   2.414 -0.0466  2.345 0.047 1.17435  1023.699  1022.304  179.76    11.66 16230  2 13 0 0  0.001934   -0.015128
2459292.929148   -0.008011    0.005089   2.414 -0.0322  2.081 0.059 1.17315  1024.532  1021.826  179.76    11.67 16449  2 13 0 0  0.001945   -0.012030
2459292.929517   -0.008467    0.005149   2.414 -0.0359  2.223 0.033 1.17197  1023.813  1025.223  179.76    11.64 18770  2 13 0 0  0.001956   -0.012128
2459292.952747   -0.005396    0.004837   2.414 -0.0332  2.406 0.038 1.10840  1023.815  1024.766  179.77    11.34 14904  2 13 0 0  0.001860   -0.008530
2459292.953129   -0.017658    0.004612   2.414 -0.0364  2.408 0.089 1.10753  1023.766  1023.235  179.77    11.65 14366  2 13 0 0  0.001844   -0.020778
2459292.953512   -0.006046    0.004642   2.414 -0.0355  2.239 0.028 1.10666  1023.606  1023.118  179.76    11.68 17009  2 13 0 0  0.001828   -0.009591
2459292.953882   -0.009430    0.004692   2.414 -0.0329  2.349 0.065 1.10582  1023.923  1026.245  179.76    11.82 17553  2 13 0 0  0.001813   -0.012683
2459292.954246   -0.007847    0.004901   2.414 -0.0466  2.336 0.048 1.10500  1024.353  1025.840  179.76    11.88 13252  2 13 0 0  0.001798   -0.011124
2459292.974587   -0.008129    0.004231   2.414 -0.0331  2.723 0.134 1.06639  1023.328  1027.124  179.77    10.99 11854  2 13 0 0  0.001464   -0.010215
2459292.974976   -0.007534    0.005124   2.414 -0.0426  2.189 0.036 1.06578  1023.021  1024.805  179.77    11.16 17638  2 13 0 0  0.001463   -0.010991
2459292.975368   -0.016651    0.004539   2.414 -0.0423  2.342 0.093 1.06517  1023.925  1023.375  179.76    11.32 16396  2 13 0 0  0.001463   -0.019714
2459292.975749   -0.010397    0.004579   2.414 -0.0367  2.197 0.026 1.06459  1023.706  1022.301  179.76    11.29 19533  2 13 0 0  0.001462   -0.013832
2459292.976126   -0.011917    0.005115   2.414 -0.0475  2.120 0.041 1.06401  1023.780  1023.066  179.76    11.35 21458  2 13 0 0  0.001461   -0.015550
2459292.976500   -0.005806    0.004865   2.414 -0.0425  2.250 0.049 1.06344  1024.235  1025.178  179.76    11.24 16727  2 13 0 0  0.001460   -0.009104
2459292.989953   -0.005032    0.004549   2.414 -0.0509  2.271 0.035 1.04572  1022.643  1024.641  179.77    10.87 14890  2 13 0 0  0.000646   -0.007793
2459292.990321    0.005711    0.004708   2.414 -0.0455  2.226 0.044 1.04531  1022.942  1025.062  179.77    10.93 17809  2 13 0 0  0.000610    0.002855
2459292.990704   -0.005919    0.004769   2.414 -0.0423  2.433 0.041 1.04489  1024.283  1024.521  179.77    10.94 13469  2 13 0 0  0.000573   -0.008220
2459292.991104   -0.012037    0.004637   2.414 -0.0462  2.248 0.035 1.04445  1023.829  1022.492  179.76    11.03 17247  2 13 0 0  0.000534   -0.014791
2459292.991491   -0.010710    0.004147   2.414 -0.0399  2.149 0.025 1.04403  1024.266  1023.984  179.76    10.98 19302  2 13 0 0  0.000496   -0.013696
2459292.991877   -0.006220    0.004113   2.414 -0.0343  2.280 0.033 1.04361  1024.236  1023.822  179.77    10.97 14588  2 13 0 0  0.000459   -0.008847
2459293.008289   -0.005913    0.004362   2.414 -0.0405  2.234 0.067 1.02973  1023.378  1022.274  179.77    10.32 15344  2 13 0 0 -0.000029   -0.008369
2459293.008663   -0.010622    0.004211   2.414 -0.0393  2.283 0.078 1.02950  1023.436  1023.215  179.77    10.45 13275  2 13 0 0 -0.000003   -0.012968
2459293.009032   -0.008417    0.004046   2.414 -0.0550  2.736 0.038 1.02927  1024.572  1024.264  179.77    10.35 10829  2 13 0 0  0.000022   -0.009614
2459293.009416   -0.012953    0.004245   2.414 -0.0461  2.754 0.046 1.02904  1023.345  1027.208  179.77    10.51 11209  2 13 0 0  0.000049   -0.014120
2459293.009796    0.000095    0.004447   2.414 -0.0509  2.104 0.083 1.02881  1024.104  1024.689  179.77    10.57 15095  2 13 0 0  0.000075   -0.002757
2459293.010179   -0.014605    0.004375   2.414 -0.0389  2.374 0.047 1.02859  1023.564  1023.785  179.77    10.73 13484  2 13 0 0  0.000102   -0.016779
2459293.026169   -0.012142    0.004350   2.414 -0.0607  2.678 0.073 1.02268  1021.474  1023.362  179.78    15.00 10786  2 13 0 0  0.001662   -0.014460
2459293.026548   -0.006699    0.004180   2.414 -0.0545  2.505 0.039 1.02262  1022.793  1026.263  179.78    15.78 13040  2 13 0 0  0.001726   -0.009499
2459293.026925   -0.007963    0.004318   2.414 -0.0411  2.714 0.076 1.02257  1023.623  1027.329  179.78    16.59 12242  2 13 0 0  0.001790   -0.010265
2459293.027292   -0.010786    0.004586   2.414 -0.0577  2.653 0.049 1.02251  1023.160  1023.725  179.77    17.49 10497  2 13 0 0  0.001852   -0.013281
2459293.027672   -0.020704    0.005011   2.414 -0.0404  2.343 0.065 1.02246  1024.076  1021.909  179.77    18.54 14542  2 13 0 0  0.001916   -0.024034
2459293.028055   -0.007042    0.004392   2.414 -0.0526  2.188 0.028 1.02242  1024.800  1022.333  179.77    19.82 15098  2 13 0 0  0.001981   -0.010808
2459293.817444   -0.003832    0.009585   2.414 -0.0015  2.356 0.058 1.97669  1022.576  1023.435  179.75    12.67 12816  2 13 0 0 -0.001354   -0.005189
2459293.817837   -0.005873    0.010453   2.414  0.0288  2.704 0.069 1.97095  1023.051  1021.369  179.76    12.73 11960  2 13 0 0 -0.001367   -0.006329
2459293.818207   -0.021317    0.009170   2.414  0.0163  2.508 0.099 1.96557  1023.202  1023.094  179.77    12.88 12976  2 13 0 0 -0.001379   -0.022269
2459293.818583   -0.027304    0.008860   2.414 -0.0087  3.196 0.020 1.96014  1022.505  1024.498  179.76    12.84  7427  2 13 0 0 -0.001391   -0.026482
2459293.818941    0.006390    0.008747   2.414  0.0097  2.968 0.099 1.95499  1023.111  1025.858  179.75    12.88 10050  2 13 0 0 -0.001402    0.006633
2459293.819309   -0.006720    0.008861   2.414 -0.0018  2.709 0.063 1.94975  1023.635  1024.162  179.75    12.92 12679  2 13 0 0 -0.001414   -0.007135
2459293.835369   -0.024826    0.007798   2.414 -0.0044  2.800 0.061 1.74768  1022.110  1022.106  179.76    12.17 11654  2 13 0 0 -0.000403   -0.025607
2459293.835742   -0.003191    0.007440   2.414 -0.0030  2.497 0.043 1.74355  1023.397  1021.970  179.76    12.51 11249  2 13 0 0 -0.000373   -0.004768
2459293.836114   -0.022184    0.008045   2.414 -0.0069  3.013 0.055 1.73946  1022.452  1027.518  179.76    12.78  8984  2 13 0 0 -0.000343   -0.022453
2459293.836496    0.001251    0.007729   2.414  0.0044  2.486 0.059 1.73528  1022.129  1025.656  179.76    12.98 12127  2 13 0 0 -0.000313   -0.000389
2459293.836877   -0.014261    0.008132   2.414 -0.0011  2.936 0.038 1.73113  1022.902  1026.982  179.76    13.20  9062  2 13 0 0 -0.000283   -0.014764
2459293.837250   -0.010605    0.008111   2.414  0.0013  2.927 0.071 1.72709  1023.314  1022.010  179.76    13.21  9090  2 13 0 0 -0.000253   -0.011148
2459293.857826   -0.020884    0.007387   2.414 -0.0165  3.442 0.114 1.53497  1023.705  1021.795  179.75     8.34  6322  2 13 0 0 -0.001005   -0.019658
2459293.858202   -0.019621    0.006243   2.414 -0.0266  2.689 0.131 1.53195  1022.834  1024.031  179.76     8.66 13666  2 13 0 0 -0.001031   -0.020315
2459293.858574   -0.000212    0.006686   2.414 -0.0267  3.146 0.085 1.52898  1022.002  1019.939  179.76     8.93  9886  2 13 0 0 -0.001056    0.000284
2459293.858951   -0.002285    0.006435   2.414 -0.0123  2.377 0.081 1.52599  1022.803  1024.698  179.76     9.09 14706  2 13 0 0 -0.001082   -0.003750
2459293.859322   -0.004641    0.006707   2.414 -0.0148  2.430 0.101 1.52305  1023.465  1026.197  179.76     9.22 13290  2 13 0 0 -0.001108   -0.005954
2459293.859694   -0.001532    0.006365   2.414 -0.0191  3.501 0.203 1.52013  1020.795  1025.348  179.76     9.37  8184  2 13 0 0 -0.001133   -0.000079
2459293.878539   -0.018948    0.006089   2.414 -0.0181  3.501 0.201 1.38964  1023.483  1025.636  179.76     7.01  8163  2 13 0 0 -0.000630   -0.017793
2459293.878911   -0.016996    0.005458   2.414 -0.0223  2.841 0.058 1.38738  1024.432  1019.711  179.76     7.45 10461  2 13 0 0 -0.000616   -0.017546
2459293.879282   -0.013859    0.005358   2.414 -0.0107  2.571 0.031 1.38514  1024.080  1021.194  179.76     7.79 14475  2 13 0 0 -0.000602   -0.015110
2459293.879655   -0.022188    0.006080   2.414 -0.0213  2.833 0.048 1.38289  1024.359  1023.724  179.76     7.96 10469  2 13 0 0 -0.000587   -0.022775
2459293.880041   -0.003201    0.005351   2.414 -0.0262  3.400 0.265 1.38059  1023.788  1026.725  179.76     8.04  7893  2 13 0 0 -0.000573   -0.002340
2459293.880385   -0.013428    0.005542   2.414 -0.0229  2.504 0.060 1.37854  1024.493  1023.764  179.76     8.11 14656  2 13 0 0 -0.000560   -0.014876
2459293.898310   -0.012945    0.005784   2.414 -0.0228  2.347 0.068 1.28362  1021.652  1024.869  179.76     6.06 16821  2 13 0 0 -0.000385   -0.014900
2459293.898686   -0.007792    0.005646   2.414 -0.0106  2.318 0.041 1.28185  1021.209  1025.415  179.76     6.49 14349  2 13 0 0 -0.000383   -0.009822
2459293.899058   -0.016111    0.004958   2.414 -0.0211  2.514 0.045 1.28012  1023.427  1023.087  179.76     6.65 11898  2 13 0 0 -0.000380   -0.017641
2459293.899438   -0.015362    0.005508   2.414 -0.0109  2.434 0.110 1.27835  1023.687  1022.872  179.76     6.89 15545  2 13 0 0 -0.000377   -0.017098
